afr, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , , , 2, 1, , , , , 1, , , , , 1, 6, 1, , , , , , , , , , , , 2, 1, 2, 2, , , , , , , , , 2, 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 2, , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
pre, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6, , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , 1, , , , , , , , , , , , , 2, , 1, 2, , 2, 2, 2, 1, 2, 1, , 1, , , , , , , 2, , 4, 4, 4, , , , 2, , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
ras, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5, , , , , , , 2, , , , , , , , , , , , , , , , , , , 9, , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , 1, , 1, 1, , , 2, 2, 2, , , , , , , , , , , , , , , 2, , , , , , , , , , , , , , , , , 1, , , , , , 2, 1, 1, , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , , , , , , , , , 5, , , , 4, 4, 2, 11, , , , , , 
rga, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , 2, 2, 2, 2, 3, , , , , , , , , , , , 4, , 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
rim, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
rnd, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, , , , , , , , , , , , , , , , , , , , , , , , , 
rny, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6, 1, , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , 4, , , , , , , , , , , , , 1, , , , , , , , , , , , , 2, , 1, 2, , 2, 2, 2, 2, 2, 1, , 1, , , , , , 6, 2, 1, 4, 4, 4, , , , 2, , , , , , , , , , , , , 1, , , , 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
rru, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 1, , , , , , , , , , , , , , , 1, , , , , , , , , , , , , 2, , 1, 2, , , , 2, , , , , , , , , , , , , , , , 4, , , , 2, , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
san, 4, 3, 3, 4, 2, 1, 3, 2, 3, 1, , 1, 1, 2, , , , , 1, 3, 1, 5, 6, 1, 4, 2, 5, 2, 6, , 1, 3, 1, 1, 1, 1, , 4, 1, 1, , 3, , 1, , , 1, 6, 2, 2, , 2, 1, 1, 9, 1, , , , , 4, 2, 1, 1, , , 2, 2, 1, 2, 4, 2, 4, 5, 5, 1, 3, , 2, 3, 2, 1, 1, 4, 5, 1, 2, , 1, 2, 1, 2, 2, 1, 2, 2, 1, , 1, , , , , 2, 2, 2, 1, 4, 4, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 4, 8, 5, , , 2, 1, 7, , 1, 4, , , , , 4, , 1, , 1, 1, , , , , 1, , , , , 1, 2, 1, 2, 1, , , , , 2, , , , 4, 1, 4, 4, 6, , 4, , , , 4, 8, 7, 1, , , , , , , , , , , , , , 
sen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
ses, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , 1, , , , , , , , , , , , , , , , , , 6, , 1, 3, , , , , 6, 2, , , , 1, 2, 2, 3, , , , , , , , , , , 4, 5, 1, 2, , 1, 2, 1, 2, 2, 2, 2, , 1, , 1, , , , , , 6, , , 4, 4, 4, , , , 4, , , , , , , , , , , , , 2, , , , 6, , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , 1, , , , 1, 4, 4, 21, , , 11, , , , , , 7, 4, , , , , , , , , , , , , , 
sge, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
sgl, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 3, , , , , , , , , , , 2, , 1, 2, , 2, , , , , , , , , , , , , , , , 4, , , , , , 2, , , , , , , , , , , , , 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 14, 3, , , 2, 1, 4, 18, 6, , 14, , 5, , 4, 6, 7, 3, , , , , , , , , , , , , , 
sgu, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , 1, 4, , , , , , , , , , , 2, , 1, 2, , , 2, 2, 2, 2, 1, , 1, , , , , , , , , , 4, 4, , , , 2, , , , 2, , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
shm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6, , , , , , , 1, , , , 2, , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , 1, , , , , , , , , , , , , 2, , 1, 2, , , , 2, 1, , , , , , , , , , , , , , , 4, , , , 2, , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
shn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6, , , , 5, 3, 3, 1, , , , , , , , , , , 5, , , , 2, , , , , 2, 6, , , , , , , , , , , 2, , , , , , 1, , , 1, 2, , , , , , , , , 2, , 1, 2, , 2, 2, 2, 2, 2, 1, , 1, , , , , , , 2, 1, 4, 4, 4, , , , , , , , , , , , , , , 2, 2, 1, , , , , 4, 3, 2, 1, 2, , , , , , , , 1, 2, , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
skm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 14, 4, , , 2, 2, 4, 20, , , 14, , 9, , 4, 6, 6, 4, , , , , , , , , , , , , , 
sku, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , , , 2, 2, 2, , , , , , , , , , , , , , 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
sle, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , 1, 1, 2, 2, 2, 1, , 1, , , , , , 2, 2, , 3, 4, 4, , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
sme, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , 1, , 1, 1, 5, 1, 1, 2, 1, , , , , , , , , , , 2, , 1, , 2, , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , 4, 1, 4, 8, 4, , , , , , , , , , 4, , , , 4, 4, 8, 1, , , , , , 
snd, 3, 3, 3, 4, 2, 1, 1, 2, , 1, 5, 1, 1, 3, , , , , 1, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
snn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , 2, 2, , , , , , , , , 1, , 1, 1, , , , 2, , , , , , , , , , , 2, 2, , , , 2, , , , 1, , , , , , , , , , , , , 2, , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , , 1, , , , 1, 4, 4, 6, 2, , , , , , , , , , 2, , , , 4, 1, 8, 11, , , , , , 
ssa, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, 2, 3, , 2, , , , 4, 1, 7, 4, , , , , , , , , , , , , , 
stn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 5, 5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4, 1, 4, 4, , , , , , , , , , 2, , 1, 2, , , 2, , , , , , , , , , , , , , , , , , , , , 2, , , , 2, , , , , , , , , 6, , , , , , , , , 2, 4, , , , , , , , , , , , , , , , , , , , , , , , 14, 2, , , 1, 2, 4, 18, 3, , 14, , 6, , 4, 5, 6, 4, , , , , , , , , , , , , , 
sub, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 14, 4, , , 2, 2, 4, , , , , , , , , , , , , , , , , , , , , , , , , 
sup, 2, 3, 3, 4, 4, 1, 1, 2, 1, 1, , 1, 2, 3, 2, 8, 1, , 1, 1, 2, 5, 1, 2, 4, 1, 5, 1, 3, , 1, 1, 5, 3, 3, 2, 6, 4, 3, 3, 1, 3, , 1, 1, 1, 2, 2, 1, , 2, 2, 9, 2, 9, 3, 6, 2, 1, 2, 4, 2, 1, 1, 6, 2, 6, , 2, 1, 2, 2, 3, 4, 2, 2, 2, 2, 2, 1, 3, 1, 1, 3, 5, 1, 1, , 1, 1, 5, 1, 1, 2, 1, 2, 4, , , 6, 1, , , , 2, 3, 1, 1, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 3, 4, 8, 5, 3, 2, 2, 3, 5, 1, 1, 4, 3, 1, 1, , 2, 2, 1, 2, 2, 1, 1, , , , 4, , , , , 1, 2, 2, 2, , , , , , 15, , 2, , 1, 1, 4, 19, 4, , , , , , , , , , 17, , , 2, 4, 3, 8, 3, , , , , , 
sus, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 6, , , , , , , , , , , , , , , , , 2, 4, 2, 3, 2, , , , , , , , , 1, , 1, 1, 5, 1, 1, , 1, , , , , , , , , , , , 1, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
swa, 4, 2, 4, 4, 2, 1, 1, 2, 1, 2, , 1, 1, 1, 6, 8, 1, , 1, 5, 1, 5, 1, 3, 1, 2, 5, 2, 5, 1, 1, 2, 5, 3, 3, 1, 6, 4, 3, 2, , 3, , 3, 2, 1, , 2, 1, 2, 2, 2, 1, 1, 5, 2, 7, 2, 1, , 2, 2, 1, 1, , 2, 2, 2, , 2, 1, 1, 3, 1, 1, 4, 1, 2, 1, 2, 2, 1, 1, 4, 2, 1, 2, , 1, 2, , 2, 2, 2, 2, 2, 1, , 1, , , , , , 1, 2, 1, 4, 4, 4, 1, 1, 2, 2, 5, 2, 2, 2, 2, 1, 3, 4, 3, 2, 2, 2, 1, 3, 3, 1, 1, 4, 3, 2, 1, 2, 4, 5, , , , , 1, 1, 2, , 1, , , , , 1, 2, 1, 1, 1, , , , 2, 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
swt, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , 3, , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , 7, , 3, 2, , , 2, 3, 1, 3, 1, , 1, , , , , , 2, , 1, , 4, 5, , , , , , , , , , , , , , , , 2, 6, , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 14, 4, , , 2, 2, 4, , , , , , , , , , , , , , , , , , , , , , , , , 
tal, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , 2, , 1, , , , , , , , 2, , 1, 2, , 2, , , , , , , , , , , , , , , , 4, , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
tbw, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , 2, 2, 2, 6, 2, , , , , , , , , 6, 2, , 4, , 4, , , , 2, , , , , , , , , , , , , 1, , , , 6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
tem, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 4, 1, 3, , 1, 4, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tet, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4, , , , , , , , , , , , , , 1, 1, 3, , , , , , , , , , 2, , 1, 2, 1, 2, 2, , 2, 2, , , , , , , , , 2, 2, , 4, , , , , , 2, , , , , , , , , , , , , 1, , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
tgo, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 2, 2, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, , , , , , , , , , , , , , , , , , , , , , , , , 
tia, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , 9, , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , , 2, 2, , , , , , , , , , , , , , , , 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tik, , , , , , , , , , 2, 1, , , , , , , , , , , , , , , , , , , , , , , , , , 6, , , , 1, , , , , , , , , , , , , , , 1, , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , 7, , 1, 3, 6, , 2, 2, 2, 2, , , , , , , , , , , , 5, 5, 5, , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tiv, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , 2, 2, 3, 2, , , , , , , , , , , , , 4, , 5, , , , 4, , , , , , , , , , , , , , , , , , , 1, 1, 1, , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , 4, 1, 4, 4, 6, , 4, , , , 4, 8, 7, 1, , , , , , , , , , , , , , 
tki, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , 2, , 1, 2, , , , , , , , , , , , , , , , 2, , , , , , , , 2, , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
tks, 3, 3, 3, 2, 2, 1, 1, 2, , , , 1, , 2, , , , , 1, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tmp, 1, 3, 2, 4, 2, 1, 1, 2, , , , 1, 3, 2, , , , , 1, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tms, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4, 1, , , , , , , , , 6, , 2, , 2, , , , , 6, , , , , , , , , , 7, , 2, , , , , , 1, 2, 4, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 2, 5, 1, 1, , 2, , , , , , , , 2, 3, 1, , , , , , , , , , , , , , , , , 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tne, 2, 3, 2, 2, 4, 1, 1, 2, , 1, 2, 1, 3, 2, , , , , 1, 3, , , , , , , , , 4, , , , , , , 1, , , , 3, 3, , , , , , , , , , , , , , , , , , , , 4, , , , , , , 2, , 2, 1, 1, 2, 4, , , , , , , , , , , , , 2, , 1, 2, , 2, 2, 2, 2, 2, 1, , 1, , , , , , 2, 1, 1, 4, 4, 4, , , , , , , , , , , , , , , , , 1, , , , 1, 3, 3, 1, 1, , , , , , , , , , , , , , , , , , , , , , , , , , 4, , , , 4, 2, 4, 20, , , 6, , , , 4, 8, 2, 4, , , , , , , , , , , , , , 
tnn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , , , , 1, , , , , , , , , , , , , , , , , , , 9, , , , 1, , 4, , , , , 2, , , , , , , , 2, , , , , , , , , , , , , 1, , 1, 1, 5, 4, 2, 2, 1, 2, 1, , 1, , , , , , 2, 2, 1, 5, 2, 2, , , , , , , , 2, , , , , , , , , 2, , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, 6, 2, , , , , , , , , , 2, , , , 4, 1, 8, 11, , , , , , 
tny, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, 1, 2, 2, 2, , , , , , , , , , , , , , , 1, 1, , 1, , 2, , , 1, , 1, , , , , , 2, 2, , 1, 2, 2, , , , , , , , , , , , , , , , , 2, , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, 21, , , , , , , , , , , 18, , , , , , , , , , , , , 
tok, 4, 2, 3, 4, 2, 1, 3, 2, , , , 1, 2, 3, , , , , 1, 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tou, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5, , , , , , , 2, , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , 1, 1, , 1, 1, , 6, 2, 3, , , 1, , , , , , 2, 1, 1, 5, , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, 21, , , , , , , , , , , 18, , , , , , , , , , , , , 
tow, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
toz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6, , , , , , , 1, , , , , , , , , , , , , , , , , , , 2, , , , , , 2, , , , , , , , , , , , , 1, , , , , , , , , , , , , 2, , 1, 2, , , 2, 2, 2, 2, 1, , 1, , , , , , , 2, , , 4, 4, , , , 2, , , , , , , , , , , , , 1, , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, , , , 2, 4, 4, 20, , , 5, , , , 4, 2, 7, 4, , , , , , , , , , , , , , 
tpr, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , 1, 2, , 2, , 2, 2, 2, , , , , , , , , , , , 4, , 4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , 4, 1, 4, 4, 6, , 4, , , , 4, 8, 7, 1, , , , , , , , , , , , , , 
tsn, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5, 2, , , , , , , , 4, , , , , , , , , , , , , 2, , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , 1, 4, 4, , , , , , , , , , , , , , , , , , , , , , , , , 
tsw, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , 2, 2, , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
umb, 3, 2, 3, 3, 1, 1, 1, 2, , , , 1, 1, 2, , , , , 1, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
urh, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
vag, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 5, 2, 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3, 1, 3, 1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
vai, , , , , , , , , 1, , , , , , , , , , , , , , , , , , , , 1, , , , , , , 7, , , , 1, 4, , , , , , , , , , , , , , 9, 2, , , , , 4, , , , , , , , , , , , , 4, 1, 3, 2, , , , , , , , , , 1, , 1, 1, 5, 1, 1, 2, 2, 2, 4, , , , 1, , , , , 2, 1, 1, 5, 2, , , , 1, , , , , , , , , , , 2, 1, , , , , , , 3, 1, 1, , , , , 3, 3, 3, 1, , , , , , , , , , , , , , , , 4, , 1, , , , 1, 4, 4, 6, 2, , , , , , , , , , 2, , , , 4, 1, 8, 11, , , , , , 
vat, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
